id,store_id,modality,source_id,retailer,content,embedding_model,embedding_dim
products_SKU-USR-047-013,USR-047,products,SKU-USR-047-013,Whole Foods,Store: USR-047 | SKU: SKU-USR-047-013 | Category: Beverages | Product: Cold Brew Coffee Concentrate | Description: Ready-to-drink cold brew — premium arabica beans. | Attributes: premium | Brand: national | Price tier: premium | Unit price: 74.54 | Pack size: 32 oz | Aisle: Aisle 2–3 — Cooler & Shelf | Facings: 2 | Weekly units sold: 22 | Margin pct: 0.267 | In stock: True | Vendor: National Brands Co,text-embedding-3-large,3072
products_SKU-USR-048-018,USR-048,products,SKU-USR-048-018,CVS,Store: USR-048 | SKU: SKU-USR-048-018 | Category: Dairy | Product: Farm Fresh 2% Milk Gallon | Description: Locally sourced milk — vitamin D fortified. | Attributes: value | Brand: national | Price tier: value | Unit price: 5.57 | Pack size: 24 ct | Aisle: Aisle 1 — Cooler Wall | Facings: 4 | Weekly units sold: 44 | Margin pct: 0.195 | In stock: True | Vendor: National Brands Co,text-embedding-3-large,3072
products_SKU-USR-049-008,USR-049,products,SKU-USR-049-008,Walgreens,Store: USR-049 | SKU: SKU-USR-049-008 | Category: Fresh Produce | Product: Bananas per lb | Description: Everyday fruit staple — ripen at home. | Attributes: value | Brand: regional | Price tier: value | Unit price: 6.82 | Pack size: 24 ct | Aisle: Produce Section — Front Perimeter | Facings: 2 | Weekly units sold: 47 | Margin pct: 0.257 | In stock: False | Vendor: Regional Foods LLC,text-embedding-3-large,3072
products_SKU-USR-050-007,USR-050,products,SKU-USR-050-007,Home Depot,Store: USR-050 | SKU: SKU-USR-050-007 | Category: Health & Beauty | Product: Sensitive Skin Moisturizer | Description: Dermatologist tested — fragrance free daily lotion. | Attributes: premium | Brand: national | Price tier: premium | Unit price: 34.13 | Pack size: 2 lb | Aisle: Aisle 18–22 — HBC | Facings: 5 | Weekly units sold: 11 | Margin pct: 0.255 | In stock: True | Vendor: Global Consumer Goods,text-embedding-3-large,3072
products_SKU-USR-050-012,USR-050,products,SKU-USR-050-012,Home Depot,"Store: USR-050 | SKU: SKU-USR-050-012 | Category: Frozen | Product: Family Pizza Night 3-Pack | Description: Frozen pizzas — cheese, pepperoni, veggie variety. | Attributes: value | Brand: national | Price tier: value | Unit price: 6.98 | Pack size: 1 lb | Aisle: Aisle 23–25 — Freezer Bank | Facings: 2 | Weekly units sold: 48 | Margin pct: 0.266 | In stock: True | Vendor: Global Consumer Goods",text-embedding-3-large,3072
products_SKU-USR-051-005,USR-051,products,SKU-USR-051-005,Lowe's,"Store: USR-051 | SKU: SKU-USR-051-005 | Category: Frozen | Product: Family Pizza Night 3-Pack | Description: Frozen pizzas — cheese, pepperoni, veggie variety. | Attributes: value | Brand: national | Price tier: value | Unit price: 2.68 | Pack size: 1 lb | Aisle: Aisle 23–25 — Freezer Bank | Facings: 5 | Weekly units sold: 49 | Margin pct: 0.22 | In stock: True | Vendor: Global Consumer Goods",text-embedding-3-large,3072
products_SKU-USR-053-009,USR-053,products,SKU-USR-053-009,Dollar General,Store: USR-053 | SKU: SKU-USR-053-009 | Category: Frozen | Product: Premium Ice Cream Pint | Description: Super-premium butterfat — limited edition flavor. | Attributes: premium | Brand: national | Price tier: premium | Unit price: 39.3 | Pack size: 4-pack | Aisle: Aisle 23–25 — Freezer Bank | Facings: 1 | Weekly units sold: 26 | Margin pct: 0.112 | In stock: True | Vendor: Regional Foods LLC,text-embedding-3-large,3072
products_SKU-USR-056-010,USR-056,products,SKU-USR-056-010,H-E-B,Store: USR-056 | SKU: SKU-USR-056-010 | Category: Health & Beauty | Product: Sensitive Skin Moisturizer | Description: Dermatologist tested — fragrance free daily lotion. | Attributes: premium | Brand: regional | Price tier: premium | Unit price: 87.26 | Pack size: 8 oz | Aisle: Aisle 18–22 — HBC | Facings: 5 | Weekly units sold: 15 | Margin pct: 0.267 | In stock: True | Vendor: Regional Foods LLC,text-embedding-3-large,3072
products_SKU-USR-056-013,USR-056,products,SKU-USR-056-013,H-E-B,"Store: USR-056 | SKU: SKU-USR-056-013 | Category: Household | Product: Eco-Friendly Surface Cleaner | Description: Plant-based spray — safe for kitchen counters. | Attributes: organic,premium | Brand: national | Price tier: premium | Unit price: 86.05 | Pack size: 8 oz | Aisle: Aisle 15–17 — Household | Facings: 3 | Weekly units sold: 11 | Margin pct: 0.133 | In stock: True | Vendor: Regional Foods LLC",text-embedding-3-large,3072
products_SKU-USR-057-008,USR-057,products,SKU-USR-057-008,Meijer,"Store: USR-057 | SKU: SKU-USR-057-008 | Category: Fresh Produce | Product: Local Seasonal Berry Mix | Description: Farm partnership program — peak season berries. | Attributes: seasonal,premium | Brand: national | Price tier: premium | Unit price: 77.47 | Pack size: 6-pack | Aisle: Produce Section — Front Perimeter | Facings: 4 | Weekly units sold: 18 | Margin pct: 0.12 | In stock: True | Vendor: National Brands Co",text-embedding-3-large,3072
products_SKU-USR-058-004,USR-058,products,SKU-USR-058-004,Safeway,Store: USR-058 | SKU: SKU-USR-058-004 | Category: Beverages | Product: Cold Brew Coffee Concentrate | Description: Ready-to-drink cold brew — premium arabica beans. | Attributes: premium | Brand: national | Price tier: premium | Unit price: 40.35 | Pack size: 4-pack | Aisle: Aisle 2–3 — Cooler & Shelf | Facings: 5 | Weekly units sold: 10 | Margin pct: 0.188 | In stock: True | Vendor: Global Consumer Goods,text-embedding-3-large,3072
products_SKU-USR-058-005,USR-058,products,SKU-USR-058-005,Safeway,"Store: USR-058 | SKU: SKU-USR-058-005 | Category: Fresh Produce | Product: Local Seasonal Berry Mix | Description: Farm partnership program — peak season berries. | Attributes: seasonal,premium | Brand: national | Price tier: premium | Unit price: 67.09 | Pack size: 4-pack | Aisle: Produce Section — Front Perimeter | Facings: 5 | Weekly units sold: 18 | Margin pct: 0.191 | In stock: True | Vendor: Global Consumer Goods",text-embedding-3-large,3072
products_SKU-USR-058-013,USR-058,products,SKU-USR-058-013,Safeway,"Store: USR-058 | SKU: SKU-USR-058-013 | Category: Health & Beauty | Product: Organic Lip Balm 3-Pack | Description: Beeswax and coconut oil — USDA organic. | Attributes: organic,premium | Brand: national | Price tier: premium | Unit price: 26.61 | Pack size: 2 lb | Aisle: Aisle 18–22 — HBC | Facings: 3 | Weekly units sold: 13 | Margin pct: 0.264 | In stock: True | Vendor: Regional Foods LLC",text-embedding-3-large,3072
products_SKU-USR-058-014,USR-058,products,SKU-USR-058-014,Safeway,Store: USR-058 | SKU: SKU-USR-058-014 | Category: Health & Beauty | Product: Value Shampoo Family Size | Description: Everyday clean formula — large bottle value pack. | Attributes: value | Brand: national | Price tier: value | Unit price: 9.37 | Pack size: 1 lb | Aisle: Aisle 18–22 — HBC | Facings: 3 | Weekly units sold: 43 | Margin pct: 0.251 | In stock: True | Vendor: Regional Foods LLC,text-embedding-3-large,3072
products_SKU-USR-059-001,USR-059,products,SKU-USR-059-001,Sprouts,"Store: USR-059 | SKU: SKU-USR-059-001 | Category: Frozen | Product: Frozen Vegetable Stir-Fry Blend | Description: Broccoli, peppers, snap peas — steam in bag. | Attributes: value | Brand: national | Price tier: value | Unit price: 12.18 | Pack size: 12 oz | Aisle: Aisle 23–25 — Freezer Bank | Facings: 1 | Weekly units sold: 52 | Margin pct: 0.162 | In stock: True | Vendor: Regional Foods LLC",text-embedding-3-large,3072
products_SKU-USR-060-001,USR-060,products,SKU-USR-060-001,Trader Joe's,"Store: USR-060 | SKU: SKU-USR-060-001 | Category: Fresh Produce | Product: Local Seasonal Berry Mix | Description: Farm partnership program — peak season berries. | Attributes: seasonal,premium | Brand: national | Price tier: premium | Unit price: 54.51 | Pack size: 4-pack | Aisle: Produce Section — Front Perimeter | Facings: 4 | Weekly units sold: 24 | Margin pct: 0.276 | In stock: True | Vendor: Global Consumer Goods",text-embedding-3-large,3072
products_SKU-USR-061-003,USR-061,products,SKU-USR-061-003,Walmart,Store: USR-061 | SKU: SKU-USR-061-003 | Category: Beverages | Product: Sparkling Water 12-Pack | Description: Zero calorie flavored seltzer — variety pack. | Attributes: premium | Brand: national | Price tier: premium | Unit price: 79.08 | Pack size: 6-pack | Aisle: Aisle 2–3 — Cooler & Shelf | Facings: 5 | Weekly units sold: 25 | Margin pct: 0.251 | In stock: True | Vendor: Global Consumer Goods,text-embedding-3-large,3072
products_SKU-USR-061-006,USR-061,products,SKU-USR-061-006,Walmart,"Store: USR-061 | SKU: SKU-USR-061-006 | Category: Household | Product: Paper Towels 8-Roll Pack | Description: Absorbent sheets — store brand savings. | Attributes: private_label,value | Brand: private_label | Price tier: value | Unit price: 9.81 | Pack size: 24 ct | Aisle: Aisle 15–17 — Household | Facings: 6 | Weekly units sold: 51 | Margin pct: 0.149 | In stock: True | Vendor: Walmart DC",text-embedding-3-large,3072
products_SKU-USR-061-016,USR-061,products,SKU-USR-061-016,Walmart,"Store: USR-061 | SKU: SKU-USR-061-016 | Category: Dairy | Product: Great Value Whole Milk Gallon | Description: Store-brand vitamin D milk — everyday low price. | Attributes: private_label,value | Brand: private_label | Price tier: value | Unit price: 4.54 | Pack size: 16 oz | Aisle: Aisle 1 — Cooler Wall | Facings: 7 | Weekly units sold: 44 | Margin pct: 0.211 | In stock: True | Vendor: Walmart DC",text-embedding-3-large,3072
products_SKU-USR-001-012,USR-001,products,SKU-USR-001-012,Walmart,Store: USR-001 | SKU: SKU-USR-001-012 | Category: Beverages | Product: Cola 2-Liter Bottle | Description: Classic cola — promotional multipack available. | Attributes: value | Brand: national | Price tier: value | Unit price: 6.83 | Pack size: 12 oz | Aisle: Aisle 2–3 — Cooler & Shelf | Facings: 2 | Weekly units sold: 48 | Margin pct: 0.141 | In stock: True | Vendor: National Brands Co,text-embedding-3-large,3072
products_SKU-USR-002-008,USR-002,products,SKU-USR-002-008,Target,Store: USR-002 | SKU: SKU-USR-002-008 | Category: Grocery | Product: Value White Bread | Description: Soft sandwich bread — family pack at everyday low price. | Attributes: value | Brand: national | Price tier: value | Unit price: 2.22 | Pack size: 1 lb | Aisle: Aisle 4–12 — Center Store | Facings: 1 | Weekly units sold: 37 | Margin pct: 0.122 | In stock: True | Vendor: National Brands Co,text-embedding-3-large,3072
products_SKU-USR-003-003,USR-003,products,SKU-USR-003-003,Kroger,"Store: USR-003 | SKU: SKU-USR-003-003 | Category: Grocery | Product: Organic Whole Grain Bread | Description: Artisan loaf baked daily with organic whole wheat flour. | Attributes: organic,premium | Brand: regional | Price tier: premium | Unit price: 24.29 | Pack size: 32 oz | Aisle: Aisle 4–12 — Center Store | Facings: 2 | Weekly units sold: 23 | Margin pct: 0.237 | In stock: True | Vendor: National Brands Co",text-embedding-3-large,3072
products_SKU-USR-004-010,USR-004,products,SKU-USR-004-010,Costco,Store: USR-004 | SKU: SKU-USR-004-010 | Category: Dairy | Product: Farm Fresh 2% Milk Gallon | Description: Locally sourced milk — vitamin D fortified. | Attributes: value | Brand: regional | Price tier: value | Unit price: 3.42 | Pack size: 1 lb | Aisle: Aisle 1 — Cooler Wall | Facings: 7 | Weekly units sold: 52 | Margin pct: 0.103 | In stock: True | Vendor: Global Consumer Goods,text-embedding-3-large,3072
products_SKU-USR-005-001,USR-005,products,SKU-USR-005-001,Albertsons,Store: USR-005 | SKU: SKU-USR-005-001 | Category: Beverages | Product: Sparkling Water 12-Pack | Description: Zero calorie flavored seltzer — variety pack. | Attributes: premium | Brand: national | Price tier: premium | Unit price: 75.83 | Pack size: 10 oz | Aisle: Aisle 2–3 — Cooler & Shelf | Facings: 5 | Weekly units sold: 17 | Margin pct: 0.121 | In stock: True | Vendor: Global Consumer Goods,text-embedding-3-large,3072
products_SKU-USR-005-003,USR-005,products,SKU-USR-005-003,Albertsons,"Store: USR-005 | SKU: SKU-USR-005-003 | Category: Snacks | Product: Store Brand Tortilla Chips | Description: Restaurant style chips — great for parties. | Attributes: private_label,value | Brand: private_label | Price tier: value | Unit price: 8.45 | Pack size: 16 oz | Aisle: Aisle 14 — Impulse / Endcap | Facings: 2 | Weekly units sold: 43 | Margin pct: 0.389 | In stock: True | Vendor: Albertsons DC",text-embedding-3-large,3072
products_SKU-USR-006-003,USR-006,products,SKU-USR-006-003,Publix,"Store: USR-006 | SKU: SKU-USR-006-003 | Category: Fresh Produce | Product: Local Seasonal Berry Mix | Description: Farm partnership program — peak season berries. | Attributes: seasonal,premium | Brand: national | Price tier: premium | Unit price: 10.81 | Pack size: 32 oz | Aisle: Produce Section — Front Perimeter | Facings: 4 | Weekly units sold: 18 | Margin pct: 0.185 | In stock: True | Vendor: Global Consumer Goods",text-embedding-3-large,3072
products_SKU-USR-006-008,USR-006,products,SKU-USR-006-008,Publix,Store: USR-006 | SKU: SKU-USR-006-008 | Category: Fresh Produce | Product: Bananas per lb | Description: Everyday fruit staple — ripen at home. | Attributes: value | Brand: national | Price tier: value | Unit price: 4.29 | Pack size: 16 oz | Aisle: Produce Section — Front Perimeter | Facings: 3 | Weekly units sold: 33 | Margin pct: 0.192 | In stock: True | Vendor: Regional Foods LLC,text-embedding-3-large,3072
products_SKU-USR-006-009,USR-006,products,SKU-USR-006-009,Publix,Store: USR-006 | SKU: SKU-USR-006-009 | Category: Household | Product: Concentrated Laundry Detergent | Description: HE compatible — 64 load bottle. | Attributes: value | Brand: regional | Price tier: value | Unit price: 8.81 | Pack size: 1 lb | Aisle: Aisle 15–17 — Household | Facings: 4 | Weekly units sold: 58 | Margin pct: 0.127 | In stock: True | Vendor: Global Consumer Goods,text-embedding-3-large,3072
products_SKU-USR-006-011,USR-006,products,SKU-USR-006-011,Publix,"Store: USR-006 | SKU: SKU-USR-006-011 | Category: Health & Beauty | Product: Organic Lip Balm 3-Pack | Description: Beeswax and coconut oil — USDA organic. | Attributes: organic,premium | Brand: regional | Price tier: premium | Unit price: 14.81 | Pack size: 10 oz | Aisle: Aisle 18–22 — HBC | Facings: 4 | Weekly units sold: 18 | Margin pct: 0.175 | In stock: True | Vendor: National Brands Co",text-embedding-3-large,3072
products_SKU-USR-007-008,USR-007,products,SKU-USR-007-008,Whole Foods,"Store: USR-007 | SKU: SKU-USR-007-008 | Category: Dairy | Product: Plant-Based Oat Milk | Description: Barista blend oat milk — dairy-free alternative. | Attributes: premium,plant_based | Brand: national | Price tier: premium | Unit price: 56.42 | Pack size: 6-pack | Aisle: Aisle 1 — Cooler Wall | Facings: 2 | Weekly units sold: 14 | Margin pct: 0.12 | In stock: True | Vendor: Regional Foods LLC",text-embedding-3-large,3072
products_SKU-USR-007-015,USR-007,products,SKU-USR-007-015,Whole Foods,"Store: USR-007 | SKU: SKU-USR-007-015 | Category: Fresh Produce | Product: Local Seasonal Berry Mix | Description: Farm partnership program — peak season berries. | Attributes: seasonal,premium | Brand: national | Price tier: premium | Unit price: 79.82 | Pack size: 8 oz | Aisle: Produce Section — Front Perimeter | Facings: 2 | Weekly units sold: 20 | Margin pct: 0.232 | In stock: True | Vendor: National Brands Co",text-embedding-3-large,3072
products_SKU-USR-008-011,USR-008,products,SKU-USR-008-011,CVS,"Store: USR-008 | SKU: SKU-USR-008-011 | Category: Snacks | Product: Protein Trail Mix Grab & Go | Description: Almonds, cashews, dried cranberries — 10g protein per serving. | Attributes: premium | Brand: national | Price tier: premium | Unit price: 67.05 | Pack size: 4-pack | Aisle: Aisle 14 — Impulse / Endcap | Facings: 2 | Weekly units sold: 20 | Margin pct: 0.213 | In stock: True | Vendor: Global Consumer Goods",text-embedding-3-large,3072
products_SKU-USR-008-017,USR-008,products,SKU-USR-008-017,CVS,"Store: USR-008 | SKU: SKU-USR-008-017 | Category: Dairy | Product: Plant-Based Oat Milk | Description: Barista blend oat milk — dairy-free alternative. | Attributes: premium,plant_based | Brand: regional | Price tier: premium | Unit price: 52.16 | Pack size: 2 lb | Aisle: Aisle 1 — Cooler Wall | Facings: 1 | Weekly units sold: 16 | Margin pct: 0.124 | In stock: True | Vendor: Global Consumer Goods",text-embedding-3-large,3072
