news_id,store_id,city,state,published_date,headline,summary,event_type,demand_impact,source
NEWS-00941,USR-054,Los Angeles,CA,2026-06-04,Worst grocery store in LA brutally roasted as locals torch high prices - New York Post,Worst grocery store in LA brutally roasted as locals torch high prices New York Post,local_news,neutral,New York Post
NEWS-00942,USR-054,Los Angeles,CA,2026-03-31,The thriving California grocery store that only opens in high-end areas - SFGATE,The thriving California grocery store that only opens in high-end areas SFGATE,local_news,neutral,SFGATE
NEWS-00943,USR-054,Los Angeles,CA,2025-11-10,State Funding Brings Grocery Store to Food Desert Community - Department of Toxic Substances Control (.gov),State Funding Brings Grocery Store to Food Desert Community Department of Toxic Substances Control (.gov),local_news,neutral,Department of Toxic Substances Control (.gov)
NEWS-00944,USR-054,Los Angeles,CA,2026-06-10,Girl Swept To Out Sea | E-Bikers Rampage Grocery Store | 4K Workers To Become Instant Millionaires - Patch,Girl Swept To Out Sea | E-Bikers Rampage Grocery Store | 4K Workers To Become Instant Millionaires Patch,local_news,neutral,Patch
NEWS-00945,USR-054,Los Angeles,CA,2026-02-05,"3 people dead, several others injured after car slams into Westwood grocery store - NBC Los Angeles","3 people dead, several others injured after car slams into Westwood grocery store NBC Los Angeles",local_news,neutral,NBC Los Angeles
NEWS-00946,USR-054,Los Angeles,CA,2026-02-12,America’s hottest grocery store is also its priciest - The Economist,America’s hottest grocery store is also its priciest The Economist,local_news,neutral,The Economist
NEWS-00947,USR-054,Los Angeles,CA,2026-06-22,Bed Bath & Beyond begins reopening in California with a bonus: Old coupons will be honored - Los Angeles Times,Bed Bath & Beyond begins reopening in California with a bonus: Old coupons will be honored Los Angeles Times,new_competitor,neutral,Los Angeles Times
NEWS-00948,USR-054,Los Angeles,CA,2026-04-24,"Bed Bath & Beyond returning to Southern California, combining locations with The Container Store - ABC7 Los Angeles","Bed Bath & Beyond returning to Southern California, combining locations with The Container Store ABC7 Los Angeles",local_news,neutral,ABC7 Los Angeles
NEWS-00949,USR-054,Los Angeles,CA,2026-03-26,"These CA Stores Among More Than 1,400 In U.S. Expected To Close In 2026 - Patch","These CA Stores Among More Than 1,400 In U.S. Expected To Close In 2026 Patch",local_news,neutral,Patch
NEWS-00950,USR-054,Los Angeles,CA,2026-03-10,See which Grocery Outlet stores will close in Southern California - NBC Los Angeles,See which Grocery Outlet stores will close in Southern California NBC Los Angeles,local_news,neutral,NBC Los Angeles
NEWS-00951,USR-054,Los Angeles,CA,2026-01-27,Amazon Fresh stores in California are set to close | Full List - ABC10,Amazon Fresh stores in California are set to close | Full List ABC10,local_news,neutral,ABC10
NEWS-00952,USR-054,Los Angeles,CA,2026-04-14,Macy’s to close 14 stores by end of year — including 2 California locations - New York Post,Macy’s to close 14 stores by end of year — including 2 California locations New York Post,local_news,neutral,New York Post
NEWS-00953,USR-054,Los Angeles,CA,2026-04-01,Sam's Club is raising its membership prices next month,"Sam’s Club is raising its annual membership fees for the first time since 2022, with new pricing set to take effect May 1, 2026. In a notice sent to members, the Walmart Inc.-owned warehouse retailer ...",local_news,neutral,bing.com
NEWS-00954,USR-054,Los Angeles,CA,2026-05-01,Sam's Club membership prices will rise May 1 across California,"Starting Friday, May 1, be prepared to pay more to become a member at bulk retailer Sam's Club. The warehouse retail chain will raise prices for its Club and Club Plus memberships by $10 each, ...",local_news,neutral,bing.com
NEWS-00955,USR-055,Chicago,IL,2026-04-01,10 Top Retail Companies in Chicago - Built In Chicago,10 Top Retail Companies in Chicago Built In Chicago,local_news,neutral,Built In Chicago
NEWS-00956,USR-055,Chicago,IL,2025-12-23,"What's open on Christmas Day 2025? And what's closed? Here's what to know about pharmacies, grocery stores, and more - ABC7 Chicago","What's open on Christmas Day 2025? And what's closed? Here's what to know about pharmacies, grocery stores, and more ABC7 Chicago",local_news,neutral,ABC7 Chicago
NEWS-00957,USR-055,Chicago,IL,2025-11-10,ALDI opening first location in bustling Chicago neighborhood this week - NBC 5 Chicago,ALDI opening first location in bustling Chicago neighborhood this week NBC 5 Chicago,new_competitor,neutral,NBC 5 Chicago
NEWS-00958,USR-055,Chicago,IL,2025-11-20,Aldi expands presence in Chicago with new store openings - Chicago Star Media,Aldi expands presence in Chicago with new store openings Chicago Star Media,new_competitor,neutral,Chicago Star Media
NEWS-00959,USR-055,Chicago,IL,2026-04-03,"Target, Aldi And Costco Are Closing In Chicago This Sunday: Full List Of Easter 2026 Store Closures And Hours - Secret Chicago","Target, Aldi And Costco Are Closing In Chicago This Sunday: Full List Of Easter 2026 Store Closures And Hours Secret Chicago",construction,negative,Secret Chicago
NEWS-00960,USR-055,Chicago,IL,2026-05-20,"Memorial Day 2026 Grocery, Hardware Store Hours: What’s Open In IL - Patch","Memorial Day 2026 Grocery, Hardware Store Hours: What’s Open In IL Patch",local_news,neutral,Patch
NEWS-00961,USR-055,Chicago,IL,2026-06-18,Another Mariano's grocery store in the Chicago suburbs to shutter - NBC 5 Chicago,Another Mariano's grocery store in the Chicago suburbs to shutter NBC 5 Chicago,local_news,neutral,NBC 5 Chicago
NEWS-00962,USR-055,Chicago,IL,2026-05-11,"As Illinoisans lose federal food assistance, independent grocers face debt, store closure - Capitol News Illinois","As Illinoisans lose federal food assistance, independent grocers face debt, store closure Capitol News Illinois",construction,negative,Capitol News Illinois
NEWS-00963,USR-055,Chicago,IL,2026-01-13,Amazon takes on Walmart with new store concept - Grocery Dive,Amazon takes on Walmart with new store concept Grocery Dive,new_competitor,neutral,Grocery Dive
NEWS-00964,USR-055,Chicago,IL,2026-05-12,SNAP changes leave Chicago families and grocery stores reeling - WBEZ Chicago,SNAP changes leave Chicago families and grocery stores reeling WBEZ Chicago,local_news,neutral,WBEZ Chicago
NEWS-00965,USR-055,Chicago,IL,2026-01-27,Amazon doubles down on online grocery delivery and Whole Foods Market expansion to reach more customers - About Amazon,Amazon doubles down on online grocery delivery and Whole Foods Market expansion to reach more customers About Amazon,local_news,neutral,About Amazon
NEWS-00966,USR-055,Chicago,IL,2026-02-27,Hyde Park Produce grocery store abruptly closed by Illinois Department of Revenue - CBS News,Hyde Park Produce grocery store abruptly closed by Illinois Department of Revenue CBS News,local_news,neutral,CBS News
NEWS-00967,USR-055,Chicago,IL,2026-06-03,"Illinois Layoffs Top 8,000 In Recent Months As Major Store Closings, Job Cuts Hit - Patch","Illinois Layoffs Top 8,000 In Recent Months As Major Store Closings, Job Cuts Hit Patch",local_news,neutral,Patch
NEWS-00968,USR-055,Chicago,IL,2026-03-06,News | Saks Global to close 15 more stores across US - CoStar,News | Saks Global to close 15 more stores across US CoStar,local_news,neutral,CoStar
NEWS-00969,USR-055,Chicago,IL,2026-03-10,Illinois' last Saks Fifth Avenue store is closing in Chicago - Peoria Journal Star,Illinois' last Saks Fifth Avenue store is closing in Chicago Peoria Journal Star,local_news,neutral,Peoria Journal Star
NEWS-00970,USR-055,Chicago,IL,2026-03-31,10 Top Retail Companies in Chicago,"Chicago is considered a primary retail and commercial hub of the U.S. Midwest, with a number of global and national retail companies establishing roots and recruiting talent in the city. This ...",local_news,neutral,bing.com
NEWS-00971,USR-056,Houston,TX,2026-06-09,H-E-B rival takes on homegrown grocer with 12 new 'food-forward' Texas stores - MySA,H-E-B rival takes on homegrown grocer with 12 new 'food-forward' Texas stores MySA,local_news,neutral,MySA
NEWS-00972,USR-056,Houston,TX,2026-01-22,Here’s what H-E-B and other stores are saying about panic buying ahead of winter weather - Houston Public Media,Here’s what H-E-B and other stores are saying about panic buying ahead of winter weather Houston Public Media,weather,negative,Houston Public Media
NEWS-00973,USR-056,Houston,TX,2026-02-24,H-E-B unveils plans for two projects in Garland - H-E-B Newsroom,H-E-B unveils plans for two projects in Garland H-E-B Newsroom,local_news,neutral,H-E-B Newsroom
NEWS-00974,USR-056,Houston,TX,2026-05-27,H-E-B Plans New Mi Tienda Store In Southwest Houston - Bisnow,H-E-B Plans New Mi Tienda Store In Southwest Houston Bisnow,local_news,neutral,Bisnow
NEWS-00975,USR-056,Houston,TX,2026-05-21,"Mi Tienda, H-E-B's Hispanic store spinoff, to open third location - Chron","Mi Tienda, H-E-B's Hispanic store spinoff, to open third location Chron",local_news,neutral,Chron
NEWS-00976,USR-056,Houston,TX,2026-01-23,H-E-B adjusts store hours ahead of Texas winter storm - FOX 7 Austin,H-E-B adjusts store hours ahead of Texas winter storm FOX 7 Austin,weather,negative,FOX 7 Austin
NEWS-00977,USR-056,Houston,TX,2026-06-08,"How grocery stores influence neighborhoods (June 8, 2026) - Houston Public Media","How grocery stores influence neighborhoods (June 8, 2026) Houston Public Media",local_news,neutral,Houston Public Media
NEWS-00978,USR-056,Houston,TX,2026-04-04,Easter 2026: Which Houston stores will be open and which will be closed? - KHOU,Easter 2026: Which Houston stores will be open and which will be closed? KHOU,local_news,neutral,KHOU
NEWS-00979,USR-056,Houston,TX,2025-11-27,"Which stores are open and closed on Thanksgiving 2025 in Houston, Texas? - FOX 26 Houston","Which stores are open and closed on Thanksgiving 2025 in Houston, Texas? FOX 26 Houston",local_news,neutral,FOX 26 Houston
NEWS-00980,USR-056,Houston,TX,2026-05-26,"Houston shopper finds credit card skimmer on checkout machine at southwest grocery store, police called - Click2Houston","Houston shopper finds credit card skimmer on checkout machine at southwest grocery store, police called Click2Houston",local_news,neutral,Click2Houston
NEWS-00981,USR-056,Houston,TX,2026-02-03,Texas leads in retail construction - marketplace.org,Texas leads in retail construction marketplace.org,construction,negative,marketplace.org
NEWS-00982,USR-056,Houston,TX,2026-06-17,Panera Bread stores that closed in a franchise dispute are reopening under new ownership: See a list of locations - Fast Company,Panera Bread stores that closed in a franchise dispute are reopening under new ownership: See a list of locations Fast Company,new_competitor,neutral,Fast Company
NEWS-00983,USR-056,Houston,TX,2025-12-29,What’s open and closed on New Year’s Eve and New Year’s Day - CW39 Houston,What’s open and closed on New Year’s Eve and New Year’s Day CW39 Houston,local_news,neutral,CW39 Houston
NEWS-00984,USR-056,Houston,TX,2026-03-07,One of Houston's biggest grocery chains is closing stores. Why? - Chron,One of Houston's biggest grocery chains is closing stores. Why? Chron,local_news,neutral,Chron
NEWS-00985,USR-056,Houston,TX,2026-01-25,"Houston grocery store hours: Winter storm updates for H-E-B, Kroger and Walmart - Click2Houston","Houston grocery store hours: Winter storm updates for H-E-B, Kroger and Walmart Click2Houston",weather,negative,Click2Houston
NEWS-00986,USR-056,Houston,TX,2026-05-27,H-E-B Plans New Mi Tienda Store In Southwest Houston,"The filing proposes a 99K SF Mi Tienda store at 7140 Southwest Freeway to open around March 2028, according to Realty News Report, though such filings are often preliminary and subject to change. Mi ...",local_news,neutral,bing.com
NEWS-00987,USR-056,Houston,TX,2026-06-08,New H-E-B continues to lead bustling Texas Hill Country town's retail boom,New details just dropped about one of H-E-B's highly anticipated stores.,local_news,neutral,bing.com
NEWS-00988,USR-056,Houston,TX,2026-05-21,"H-E-B under contract for 6-acre East End site, fueling hopes for grocery store",Add Yahoo as a preferred source to see more of our stories on Google. H-E-B is eyeing a site in Houston's East End. Pictured is a store in Austin. (H-E-B ) H-E-B is expected to buy a roughly 6-acre ...,local_news,neutral,bing.com
NEWS-00989,USR-056,Houston,TX,2026-05-20,"H-E-B's Mi Tienda opening new Houston store, permits say","In 2023, Juan Alonso, regional vice president of H-E-B and Mi Tienda's south division told the Houston Chronicle that another Mi Tienda was being developed but the whereabouts were not ready to be ...",new_competitor,neutral,bing.com
NEWS-00990,USR-056,Houston,TX,2026-04-14,New H-E-B leads Texas town's retail boom along bustling Hill Country corridor,"San Marcos is rapidly evolving into one of the most active commercial corridors in Central Texas, as national chains, Texas-born institutions and fast-growing local brands converge along the I-35 ...",local_news,neutral,bing.com
NEWS-00991,USR-056,Houston,TX,2026-03-30,"What's open and closed on Easter Sunday in Houston? See holiday hours H-E-B, Kroger and more","Many Houston businesses are preparing to close this Sunday in honor of Easter. While Easter is not a federally recognized holiday, many services, grocery stores and other businesses in Houston will be ...",local_news,neutral,bing.com
NEWS-00992,USR-057,Phoenix,AZ,2026-05-29,Midwest grocery store chain Meijer buys site in Mount Pleasant - The Business Journals,Midwest grocery store chain Meijer buys site in Mount Pleasant The Business Journals,local_news,neutral,The Business Journals
NEWS-00993,USR-057,Phoenix,AZ,2026-03-03,Is Meijer heading to Great Northern Mall? - Cleveland.com,Is Meijer heading to Great Northern Mall? Cleveland.com,local_news,neutral,Cleveland.com
NEWS-00994,USR-057,Phoenix,AZ,2026-03-12,"'It's a new era.' Great Northern Mall Sears OUT, New Grocery Supercenter could be moving IN - News 5 Cleveland WEWS","'It's a new era.' Great Northern Mall Sears OUT, New Grocery Supercenter could be moving IN News 5 Cleveland WEWS",local_news,neutral,News 5 Cleveland WEWS
