sku_id,store_id,category,product_name,description,attributes,brand_type,in_stock,price_tier,unit_price,pack_size,aisle_zone,facings,weekly_units_sold,margin_pct,upc,vendor
SKU-USR-054-005,USR-054,Dairy,Organic Greek Yogurt 4-Pack,"Thick strained yogurt, live cultures, no artificial sweeteners.","organic,premium",regional,True,premium,62.61,32 oz,Aisle 1 — Cooler Wall,2,21,0.277,162515447548,Regional Foods LLC
SKU-USR-054-006,USR-054,Household,Paper Towels 8-Roll Pack,Absorbent sheets — store brand savings.,"private_label,value",private_label,True,value,7.52,1 lb,Aisle 15–17 — Household,4,49,0.223,132584717485,Sam's Club DC
SKU-USR-054-007,USR-054,Grocery,Value White Bread,Soft sandwich bread — family pack at everyday low price.,value,regional,True,value,9.91,2-liter,Aisle 4–12 — Center Store,7,43,0.117,762689166934,National Brands Co
SKU-USR-054-008,USR-054,Health & Beauty,Value Shampoo Family Size,Everyday clean formula — large bottle value pack.,value,national,True,value,5.32,16 oz,Aisle 18–22 — HBC,7,35,0.123,445384798677,Global Consumer Goods
SKU-USR-054-009,USR-054,Health & Beauty,Sensitive Skin Moisturizer,Dermatologist tested — fragrance free daily lotion.,premium,regional,True,premium,27.03,4-pack,Aisle 18–22 — HBC,4,22,0.121,148988346247,Global Consumer Goods
SKU-USR-054-010,USR-054,Snacks,Protein Trail Mix Grab & Go,"Almonds, cashews, dried cranberries — 10g protein per serving.",premium,regional,True,premium,78.98,4-pack,Aisle 14 — Impulse / Endcap,3,14,0.272,520609493129,Regional Foods LLC
SKU-USR-054-011,USR-054,Household,Eco-Friendly Surface Cleaner,Plant-based spray — safe for kitchen counters.,"organic,premium",national,True,premium,68.25,6-pack,Aisle 15–17 — Household,6,12,0.252,640556869924,National Brands Co
SKU-USR-054-012,USR-054,Frozen,Frozen Vegetable Stir-Fry Blend,"Broccoli, peppers, snap peas — steam in bag.",value,national,True,value,5.85,2-liter,Aisle 23–25 — Freezer Bank,3,50,0.102,740770465222,Global Consumer Goods
SKU-USR-054-013,USR-054,Fresh Produce,Local Seasonal Berry Mix,Farm partnership program — peak season berries.,"seasonal,premium",national,True,premium,81.95,6-pack,Produce Section — Front Perimeter,7,15,0.192,304811380301,Regional Foods LLC
SKU-USR-054-014,USR-054,Fresh Produce,Organic Baby Spinach 5oz,Triple washed organic greens — salad ready.,"organic,premium",national,True,premium,60.11,4-pack,Produce Section — Front Perimeter,5,7,0.187,969110249946,National Brands Co
SKU-USR-054-015,USR-054,Snacks,Store Brand Tortilla Chips,Restaurant style chips — great for parties.,"private_label,value",private_label,True,value,4.1,12 oz,Aisle 14 — Impulse / Endcap,3,52,0.238,700535399403,Sam's Club DC
SKU-USR-054-016,USR-054,Beverages,Sparkling Water 12-Pack,Zero calorie flavored seltzer — variety pack.,premium,regional,True,premium,48.63,8 oz,Aisle 2–3 — Cooler & Shelf,5,14,0.25,281593923040,Regional Foods LLC
SKU-USR-054-017,USR-054,Snacks,Classic Potato Chips Family Size,Crispy kettle chips — original sea salt flavor.,value,regional,True,value,8.13,12 oz,Aisle 14 — Impulse / Endcap,6,24,0.219,129254928388,Regional Foods LLC
SKU-USR-054-018,USR-054,Grocery,Sam's Club Bakery Muffin 12-Pack,In-club bakery — morning traffic driver.,value,national,True,value,7.43,16 oz,Aisle 4–12 — Center Store,3,56,0.092,266229768323,Global Consumer Goods
SKU-USR-054-019,USR-054,Fresh Produce,Bananas per lb,Everyday fruit staple — ripen at home.,value,national,True,value,9.52,1 lb,Produce Section — Front Perimeter,4,49,0.119,399136980205,Regional Foods LLC
SKU-USR-054-020,USR-054,Grocery,Gluten-Free Multigrain Loaf,Certified gluten-free bread with seeds and ancient grains.,"gluten_free,premium",national,True,premium,78.05,10 oz,Aisle 4–12 — Center Store,4,14,0.101,225831555806,Regional Foods LLC
SKU-USR-055-001,USR-055,Fresh Produce,Bananas per lb,Everyday fruit staple — ripen at home.,value,national,True,value,7.54,12 oz,Produce Section — Front Perimeter,1,41,0.159,653600861088,Global Consumer Goods
SKU-USR-055-002,USR-055,Health & Beauty,Value Shampoo Family Size,Everyday clean formula — large bottle value pack.,value,national,True,value,5.97,1 gallon,Aisle 18–22 — HBC,3,39,0.155,827064143492,National Brands Co
SKU-USR-055-003,USR-055,Dairy,Farm Fresh 2% Milk Gallon,Locally sourced milk — vitamin D fortified.,value,national,True,value,6.15,16 oz,Aisle 1 — Cooler Wall,3,53,0.157,349628819942,Regional Foods LLC
SKU-USR-055-004,USR-055,Beverages,Sparkling Water 12-Pack,Zero calorie flavored seltzer — variety pack.,premium,national,True,premium,30.11,6-pack,Aisle 2–3 — Cooler & Shelf,2,16,0.269,135721976285,Global Consumer Goods
SKU-USR-055-005,USR-055,Fresh Produce,Local Seasonal Berry Mix,Farm partnership program — peak season berries.,"seasonal,premium",national,True,premium,53.38,6-pack,Produce Section — Front Perimeter,1,21,0.135,887238970821,Global Consumer Goods
SKU-USR-055-006,USR-055,Grocery,Gluten-Free Multigrain Loaf,Certified gluten-free bread with seeds and ancient grains.,"gluten_free,premium",national,True,premium,12.68,6-pack,Aisle 4–12 — Center Store,3,17,0.102,700754443864,Global Consumer Goods
SKU-USR-055-007,USR-055,Dairy,Plant-Based Oat Milk,Barista blend oat milk — dairy-free alternative.,"premium,plant_based",regional,True,premium,72.67,2 lb,Aisle 1 — Cooler Wall,3,9,0.194,104377618752,Regional Foods LLC
SKU-USR-055-008,USR-055,Frozen,Family Pizza Night 3-Pack,"Frozen pizzas — cheese, pepperoni, veggie variety.",value,regional,True,value,7.03,1 gallon,Aisle 23–25 — Freezer Bank,1,37,0.19,775560663865,Regional Foods LLC
SKU-USR-055-009,USR-055,Household,Concentrated Laundry Detergent,HE compatible — 64 load bottle.,value,national,True,value,1.96,12 oz,Aisle 15–17 — Household,5,46,0.185,967674878917,National Brands Co
SKU-USR-055-010,USR-055,Beverages,Cola 2-Liter Bottle,Classic cola — promotional multipack available.,value,national,True,value,7.32,1 gallon,Aisle 2–3 — Cooler & Shelf,1,55,0.133,367720217900,National Brands Co
SKU-USR-055-011,USR-055,Household,Paper Towels 8-Roll Pack,Absorbent sheets — store brand savings.,"private_label,value",private_label,True,value,11.73,1 gallon,Aisle 15–17 — Household,3,54,0.199,446554205060,Aldi DC
SKU-USR-055-012,USR-055,Snacks,Store Brand Tortilla Chips,Restaurant style chips — great for parties.,"private_label,value",private_label,True,value,6.05,12 oz,Aisle 14 — Impulse / Endcap,3,47,0.337,428576344862,Aldi DC
SKU-USR-055-013,USR-055,Beverages,Cold Brew Coffee Concentrate,Ready-to-drink cold brew — premium arabica beans.,premium,national,True,premium,31.97,10 oz,Aisle 2–3 — Cooler & Shelf,1,15,0.262,143455845812,National Brands Co
SKU-USR-055-014,USR-055,Frozen,Frozen Vegetable Stir-Fry Blend,"Broccoli, peppers, snap peas — steam in bag.",value,regional,True,value,6.36,12 oz,Aisle 23–25 — Freezer Bank,3,48,0.208,101330621393,Regional Foods LLC
SKU-USR-055-015,USR-055,Dairy,Friendly Farms Greek Yogurt,Dairy private label — weekly special.,"private_label,value",private_label,True,value,10.52,16 oz,Aisle 1 — Cooler Wall,1,36,0.188,462650419822,Aldi DC
SKU-USR-056-001,USR-056,Frozen,Premium Ice Cream Pint,Super-premium butterfat — limited edition flavor.,premium,national,True,premium,82.55,32 oz,Aisle 23–25 — Freezer Bank,4,15,0.148,122448460155,National Brands Co
SKU-USR-056-002,USR-056,Dairy,Plant-Based Oat Milk,Barista blend oat milk — dairy-free alternative.,"premium,plant_based",national,True,premium,49.3,32 oz,Aisle 1 — Cooler Wall,1,26,0.279,248403735523,National Brands Co
SKU-USR-056-003,USR-056,Beverages,Cola 2-Liter Bottle,Classic cola — promotional multipack available.,value,national,True,value,9.46,1 gallon,Aisle 2–3 — Cooler & Shelf,5,46,0.162,760138111586,Global Consumer Goods
SKU-USR-056-004,USR-056,Health & Beauty,Value Shampoo Family Size,Everyday clean formula — large bottle value pack.,value,national,True,value,8.39,24 ct,Aisle 18–22 — HBC,2,45,0.154,460839892460,National Brands Co
SKU-USR-056-005,USR-056,Grocery,Value White Bread,Soft sandwich bread — family pack at everyday low price.,value,national,True,value,1.99,12 oz,Aisle 4–12 — Center Store,5,44,0.199,757342696034,National Brands Co
SKU-USR-056-006,USR-056,Snacks,Protein Trail Mix Grab & Go,"Almonds, cashews, dried cranberries — 10g protein per serving.",premium,national,True,premium,75.88,32 oz,Aisle 14 — Impulse / Endcap,4,15,0.167,827089321890,Regional Foods LLC
SKU-USR-056-007,USR-056,Beverages,Sparkling Water 12-Pack,Zero calorie flavored seltzer — variety pack.,premium,national,True,premium,23.31,10 oz,Aisle 2–3 — Cooler & Shelf,3,10,0.122,676537441096,National Brands Co
SKU-USR-056-008,USR-056,Grocery,Gluten-Free Multigrain Loaf,Certified gluten-free bread with seeds and ancient grains.,"gluten_free,premium",national,True,premium,62.64,8 oz,Aisle 4–12 — Center Store,4,22,0.083,228767794424,National Brands Co
SKU-USR-056-009,USR-056,Fresh Produce,Organic Baby Spinach 5oz,Triple washed organic greens — salad ready.,"organic,premium",national,True,premium,16.09,32 oz,Produce Section — Front Perimeter,4,27,0.134,243754690293,Global Consumer Goods
SKU-USR-056-010,USR-056,Health & Beauty,Sensitive Skin Moisturizer,Dermatologist tested — fragrance free daily lotion.,premium,regional,True,premium,87.26,8 oz,Aisle 18–22 — HBC,5,15,0.267,352664544661,Regional Foods LLC
SKU-USR-056-011,USR-056,Dairy,Organic Greek Yogurt 4-Pack,"Thick strained yogurt, live cultures, no artificial sweeteners.","organic,premium",national,True,premium,71.87,32 oz,Aisle 1 — Cooler Wall,1,14,0.147,214792828481,Regional Foods LLC
SKU-USR-056-012,USR-056,Grocery,Organic Whole Grain Bread,Artisan loaf baked daily with organic whole wheat flour.,"organic,premium",regional,True,premium,49.61,32 oz,Aisle 4–12 — Center Store,5,21,0.223,256510679864,National Brands Co
SKU-USR-056-013,USR-056,Household,Eco-Friendly Surface Cleaner,Plant-based spray — safe for kitchen counters.,"organic,premium",national,True,premium,86.05,8 oz,Aisle 15–17 — Household,3,11,0.133,728287163285,Regional Foods LLC
SKU-USR-056-014,USR-056,Beverages,Cold Brew Coffee Concentrate,Ready-to-drink cold brew — premium arabica beans.,premium,regional,True,premium,16.47,8 oz,Aisle 2–3 — Cooler & Shelf,1,19,0.219,937576973486,Global Consumer Goods
SKU-USR-056-015,USR-056,Dairy,Farm Fresh 2% Milk Gallon,Locally sourced milk — vitamin D fortified.,value,regional,True,value,3.42,24 ct,Aisle 1 — Cooler Wall,4,42,0.236,564528379303,Regional Foods LLC
SKU-USR-056-016,USR-056,Household,Paper Towels 8-Roll Pack,Absorbent sheets — store brand savings.,"private_label,value",private_label,True,value,6.69,2-liter,Aisle 15–17 — Household,2,33,0.315,179639287126,H-E-B DC
SKU-USR-057-001,USR-057,Beverages,Sparkling Water 12-Pack,Zero calorie flavored seltzer — variety pack.,premium,national,True,premium,30.91,6-pack,Aisle 2–3 — Cooler & Shelf,1,24,0.106,118338394288,National Brands Co
SKU-USR-057-002,USR-057,Grocery,Gluten-Free Multigrain Loaf,Certified gluten-free bread with seeds and ancient grains.,"gluten_free,premium",national,True,premium,17.53,10 oz,Aisle 4–12 — Center Store,1,15,0.205,709337135019,National Brands Co
SKU-USR-057-003,USR-057,Health & Beauty,Sensitive Skin Moisturizer,Dermatologist tested — fragrance free daily lotion.,premium,national,True,premium,56.44,2 lb,Aisle 18–22 — HBC,1,25,0.209,380353976826,Regional Foods LLC
SKU-USR-057-004,USR-057,Household,Concentrated Laundry Detergent,HE compatible — 64 load bottle.,value,national,True,value,4.25,12 oz,Aisle 15–17 — Household,1,44,0.217,751327132580,Regional Foods LLC
SKU-USR-057-005,USR-057,Snacks,Store Brand Tortilla Chips,Restaurant style chips — great for parties.,"private_label,value",private_label,True,value,5.36,2-liter,Aisle 14 — Impulse / Endcap,1,40,0.134,416620206619,Meijer DC
SKU-USR-057-006,USR-057,Frozen,Premium Ice Cream Pint,Super-premium butterfat — limited edition flavor.,premium,national,True,premium,51.98,32 oz,Aisle 23–25 — Freezer Bank,2,16,0.085,947141590225,Global Consumer Goods
SKU-USR-057-007,USR-057,Beverages,Cold Brew Coffee Concentrate,Ready-to-drink cold brew — premium arabica beans.,premium,regional,True,premium,89.5,6-pack,Aisle 2–3 — Cooler & Shelf,4,18,0.165,751475649976,Global Consumer Goods
SKU-USR-057-008,USR-057,Fresh Produce,Local Seasonal Berry Mix,Farm partnership program — peak season berries.,"seasonal,premium",national,True,premium,77.47,6-pack,Produce Section — Front Perimeter,4,18,0.12,163430800787,National Brands Co
SKU-USR-057-009,USR-057,Grocery,Organic Whole Grain Bread,Artisan loaf baked daily with organic whole wheat flour.,"organic,premium",national,True,premium,58.41,10 oz,Aisle 4–12 — Center Store,2,22,0.116,649203581667,Regional Foods LLC
SKU-USR-057-010,USR-057,Dairy,Plant-Based Oat Milk,Barista blend oat milk — dairy-free alternative.,"premium,plant_based",national,True,premium,28.57,10 oz,Aisle 1 — Cooler Wall,2,23,0.256,899464552897,National Brands Co
SKU-USR-057-011,USR-057,Household,Paper Towels 8-Roll Pack,Absorbent sheets — store brand savings.,"private_label,value",private_label,True,value,11.32,2-liter,Aisle 15–17 — Household,4,55,0.167,929985696149,Meijer DC
SKU-USR-057-012,USR-057,Dairy,Farm Fresh 2% Milk Gallon,Locally sourced milk — vitamin D fortified.,value,national,True,value,12.77,16 oz,Aisle 1 — Cooler Wall,3,44,0.25,127131307233,National Brands Co
SKU-USR-057-013,USR-057,Household,Eco-Friendly Surface Cleaner,Plant-based spray — safe for kitchen counters.,"organic,premium",national,True,premium,43.51,8 oz,Aisle 15–17 — Household,1,15,0.177,702886502114,Global Consumer Goods
SKU-USR-057-014,USR-057,Dairy,Organic Greek Yogurt 4-Pack,"Thick strained yogurt, live cultures, no artificial sweeteners.","organic,premium",regional,True,premium,59.54,32 oz,Aisle 1 — Cooler Wall,5,10,0.188,109946621078,Global Consumer Goods
SKU-USR-057-015,USR-057,Frozen,Frozen Vegetable Stir-Fry Blend,"Broccoli, peppers, snap peas — steam in bag.",value,national,True,value,11.28,1 gallon,Aisle 23–25 — Freezer Bank,3,44,0.096,128562215337,National Brands Co
SKU-USR-057-016,USR-057,Snacks,Classic Potato Chips Family Size,Crispy kettle chips — original sea salt flavor.,value,national,True,value,4.58,12 oz,Aisle 14 — Impulse / Endcap,3,41,0.212,956621167132,Global Consumer Goods
SKU-USR-057-017,USR-057,Fresh Produce,Organic Baby Spinach 5oz,Triple washed organic greens — salad ready.,"organic,premium",national,True,premium,52.14,8 oz,Produce Section — Front Perimeter,2,17,0.145,366737749886,Regional Foods LLC
SKU-USR-057-018,USR-057,Snacks,Protein Trail Mix Grab & Go,"Almonds, cashews, dried cranberries — 10g protein per serving.",premium,national,True,premium,67.19,2 lb,Aisle 14 — Impulse / Endcap,4,19,0.147,293139956198,Regional Foods LLC
SKU-USR-058-001,USR-058,Household,Eco-Friendly Surface Cleaner,Plant-based spray — safe for kitchen counters.,"organic,premium",national,True,premium,86.05,10 oz,Aisle 15–17 — Household,2,14,0.098,918734380760,National Brands Co
SKU-USR-058-002,USR-058,Snacks,Protein Trail Mix Grab & Go,"Almonds, cashews, dried cranberries — 10g protein per serving.",premium,national,True,premium,28.38,2 lb,Aisle 14 — Impulse / Endcap,2,17,0.097,117506339018,National Brands Co
SKU-USR-058-003,USR-058,Dairy,Plant-Based Oat Milk,Barista blend oat milk — dairy-free alternative.,"premium,plant_based",regional,True,premium,41.95,10 oz,Aisle 1 — Cooler Wall,3,21,0.235,458752592750,Regional Foods LLC
SKU-USR-058-004,USR-058,Beverages,Cold Brew Coffee Concentrate,Ready-to-drink cold brew — premium arabica beans.,premium,national,True,premium,40.35,4-pack,Aisle 2–3 — Cooler & Shelf,5,10,0.188,279290303402,Global Consumer Goods
SKU-USR-058-005,USR-058,Fresh Produce,Local Seasonal Berry Mix,Farm partnership program — peak season berries.,"seasonal,premium",national,True,premium,67.09,4-pack,Produce Section — Front Perimeter,5,18,0.191,679595975203,Global Consumer Goods
SKU-USR-058-006,USR-058,Fresh Produce,Organic Baby Spinach 5oz,Triple washed organic greens — salad ready.,"organic,premium",regional,False,premium,53.3,6-pack,Produce Section — Front Perimeter,4,20,0.156,767357979755,National Brands Co
SKU-USR-058-007,USR-058,Health & Beauty,Sensitive Skin Moisturizer,Dermatologist tested — fragrance free daily lotion.,premium,national,True,premium,32.6,6-pack,Aisle 18–22 — HBC,5,9,0.253,139162407176,National Brands Co
SKU-USR-058-008,USR-058,Frozen,Frozen Vegetable Stir-Fry Blend,"Broccoli, peppers, snap peas — steam in bag.",value,national,True,value,4.49,24 ct,Aisle 23–25 — Freezer Bank,2,49,0.191,916909454296,Global Consumer Goods
SKU-USR-058-009,USR-058,Frozen,Premium Ice Cream Pint,Super-premium butterfat — limited edition flavor.,premium,national,True,premium,68.92,4-pack,Aisle 23–25 — Freezer Bank,4,12,0.203,880923609999,Regional Foods LLC
SKU-USR-058-010,USR-058,Snacks,Store Brand Tortilla Chips,Restaurant style chips — great for parties.,"private_label,value",private_label,True,value,4.06,1 gallon,Aisle 14 — Impulse / Endcap,2,44,0.232,116875879490,Safeway DC
SKU-USR-058-011,USR-058,Grocery,Organic Whole Grain Bread,Artisan loaf baked daily with organic whole wheat flour.,"organic,premium",national,True,premium,29.69,6-pack,Aisle 4–12 — Center Store,3,14,0.136,262636960422,Global Consumer Goods
